,Product_name,Product_price,Product_rating,Product_review,Product_page
99,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,"₹33,890",4.2,863 Ratings & 66 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_100&otracker=search&fm=organic&iid=en_GzRms3vvIEOkIVN7VdV7F7b%2BLk54lS8BQJ512E4%2BrJtBnFlX032isGTHWI4IVL2ckeDqVolEsrN%2Fd%2FyhPpRpKw%3D%3D&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
100,DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,"₹99,990",5,3 Ratings & 0 Reviews,https://flipkart.com/search?q=dell+laptop/dell-ryzen-7-octa-core-amd-r7-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5525-gaming-laptop/p/itm72f571f01c25d?pid=COMGF3B7K5FAXBXV&lid=LSTCOMGF3B7K5FAXBXV7XH8U5&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_101&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGF3B7K5FAXBXV.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
101,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5518 Thin an...,"₹71,857",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-2-graphics-5518-thin-light-laptop/p/itm8b400c1a4d0d5?pid=COMGH3DSMP79M6WN&lid=LSTCOMGH3DSMP79M6WNATKOJC&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_102&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGH3DSMP79M6WN.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
102,DELL Allienware Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹1,76,490",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-allienware-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-alienware-x14-gaming-laptop/p/itm33b8d41bf3fa8?pid=COMGJ75HPCZZ7GJM&lid=LSTCOMGJ75HPCZZ7GJMGECKKW&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_103&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGJ75HPCZZ7GJM.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
103,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,"₹58,990",4.4,700 Ratings & 82 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-slim-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_104&otracker=search&fm=organic&iid=en_GzRms3vvIEOkIVN7VdV7F7b%2BLk54lS8BQJ512E4%2BrJtvHAxHp7%2F8Il%2BgDoctcTJOxNodbw%2BeN0UqDqSb6JIWRA%3D%3D&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
104,DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Light Laptop,"₹67,190",4.3,232 Ratings & 35 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-ins-5408-thin-light-laptop/p/itmc78f94d1da92c?pid=COMFUZ3JZ6VQZN9Y&lid=LSTCOMFUZ3JZ6VQZN9YYWYNOT&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_105&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMFUZ3JZ6VQZN9Y.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
105,DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) D560753WIN9S Laptop,"₹73,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-d560753win9s-laptop/p/itmd29b1dc856abf?pid=COMGFJSEF4MSQVZF&lid=LSTCOMGFJSEF4MSQVZFQP0MTA&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_106&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGFJSEF4MSQVZF.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
106,DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,"₹1,13,104",3.7,3 Ratings & 2 Reviews,https://flipkart.com/search?q=dell+laptop/dell-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-inspiron-5320-thin-light-laptop/p/itme18d129357bd3?pid=COMGFPGX9VCUGKYQ&lid=LSTCOMGFPGX9VCUGKYQNR3JIW&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_107&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGFPGX9VCUGKYQ.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
107,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹51,990",4.2,280 Ratings & 21 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmfd5941701b3c5?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=en_GzRms3vvIEOkIVN7VdV7F7b%2BLk54lS8BQJ512E4%2BrJtYVzdQ2WBZ1R7Gk0j9GTKh10hCMwtKgRRJqLpIGAzJaw%3D%3D&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
108,DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron...,"₹68,490",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-2-graphics-new-15-3000-thin-light-laptop/p/itmff5d2ce39c89c?pid=COMGJ75HYSHNNFJY&lid=LSTCOMGJ75HYSHNNFJYB9A95O&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_109&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGJ75HYSHNNFJY.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
109,DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop,"₹45,990",4.4,125 Ratings & 33 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i3-11th-gen-4-gb-512-gb-ssd-windows-10-3501-thin-light-laptop/p/itmbfdbe536fe09e?pid=COMG24PGWEJEQCZN&lid=LSTCOMG24PGWEJEQCZN9AXDZH&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_110&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMG24PGWEJEQCZN.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
110,DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,"₹42,990",4.1,238 Ratings & 27 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3501-laptop/p/itm6db88317fdcb5?pid=COMFWY2FVJDHWMZW&lid=LSTCOMFWY2FVJDHWMZW0JTBMC&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_111&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMFWY2FVJDHWMZW.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
111,Lenovo Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN | 81X800LGIN Thin and Lig...,"₹39,990",4.3,446 Ratings & 37 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-thin-light-laptop/p/itm1c6de69e1069c?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQFAMIHE&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_112&otracker=search&fm=organic&iid=en_GzRms3vvIEOkIVN7VdV7F7b%2BLk54lS8BQJ512E4%2BrJsdJkZDfBZZlQm90MiP6Fap%2FsIOLt8IoAzTsDcngR17ZQ%3D%3D&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
112,DELL Core i5 12th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3520 Thin an...,"₹94,075",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i5-12th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-2-graphics-inspiron-3520-thin-light-laptop/p/itm240d7ed526514?pid=COMGHQ3ZEP8YS3KZ&lid=LSTCOMGHQ3ZEP8YS3KZC15NJF&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGHQ3ZEP8YS3KZ.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
113,DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop,"₹60,090",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-new-inspiron-15-laptop-thin-light/p/itmaf056557d0b53?pid=COMGKAVGSFBZFMHP&lid=LSTCOMGKAVGSFBZFMHPNDRKUT&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_114&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGKAVGSFBZFMHP.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
114,DELL Vostro Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10) Vostro 3405 Thin and Light Laptop,"₹49,690",4.4,15 Ratings & 2 Reviews,https://flipkart.com/search?q=dell+laptop/dell-vostro-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-3405-thin-light-laptop/p/itm008e3f5e4ff04?pid=COMG3P7NVV5NPGRV&lid=LSTCOMG3P7NVV5NPGRVUSZD24&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMG3P7NVV5NPGRV.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
115,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹38,699",4.2,"4,623 Ratings & 447 Reviews",https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=en_GzRms3vvIEOkIVN7VdV7F7b%2BLk54lS8BQJ512E4%2BrJstH82CgiIbtYBNPqIF0x%2Fwd1LmC5s4ewKbzj2Od2ouOg%3D%3D&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
116,DELL Ryzen 5 Hexa Core AMD R5-6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,"₹81,490",3.6,11 Ratings & 0 Reviews,https://flipkart.com/search?q=dell+laptop/dell-ryzen-5-hexa-core-amd-r5-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5525-gaming-laptop/p/itmc988a60bda328?pid=COMGF3B7THNRZ75G&lid=LSTCOMGF3B7THNRZ75GTKORIT&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_117&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGF3B7THNRZ75G.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
117,DELL Vostro Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,"₹75,590",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-vostro-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-5620-thin-light-laptop/p/itma2d8f2dcd1e14?pid=COMGH8YQFYAKEPFY&lid=LSTCOMGH8YQFYAKEPFYRR4WG5&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMGH8YQFYAKEPFY.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
118,DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,"₹45,890",4.2,44 Ratings & 3 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma067142382c73?pid=COMG9NYDJSQHP8GX&lid=LSTCOMG9NYDJSQHP8GXDSUIU7&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=d4b4a8cf-72e0-495c-af5d-08325fcbfc35.COMG9NYDJSQHP8GX.SEARCH&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
119,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,"₹33,751",4.2,766 Ratings & 77 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-1-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3d18297fc081a?pid=COMGFM5BYHQPXCRZ&lid=LSTCOMGFM5BYHQPXCRZHYWG3P&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=search&fm=organic&iid=en_GzRms3vvIEOkIVN7VdV7F7b%2BLk54lS8BQJ512E4%2BrJvsgEXtcEXOSYvq%2B0yfwE9vAU7XEJxiKNcDcnRZZo4jFg%3D%3D&ppt=None&ppn=None&ssid=0af1mfxd1c0000001676713339492&qH=e336894ec2d276ce
120,DELL Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti) G15 ...,"₹1,80,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-g15-gaming-laptop/p/itm27a9b71c0d674?pid=COMGJ75HY5ZPYX4B&lid=LSTCOMGJ75HY5ZPYX4BRMN65A&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMGJ75HY5ZPYX4B.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
121,DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,"₹76,990",4.4,31 Ratings & 1 Reviews,https://flipkart.com/search?q=dell+laptop/dell-g15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/p/itm066161294799e?pid=COMG3P7NZZW3SXFG&lid=LSTCOMG3P7NZZW3SXFGCFKJQR&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMG3P7NZZW3SXFG.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
122,DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹45,990",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-inspiron-3511-thin-light-laptop/p/itm45a48413f9f9f?pid=COMGH8YQNHNNDDQF&lid=LSTCOMGH8YQNHNNDDQFDZTQSZ&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMGH8YQNHNNDDQF.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
123,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,"₹33,890",4.2,863 Ratings & 66 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_124&otracker=search&fm=organic&iid=en_VwOzWDImusWcJHmLsMKR1aFhgZ7LuI0JL5FRvUJ%2F2eBbsSzY5BH%2F63pFxNNJUdC7keDqVolEsrN%2Fd%2FyhPpRpKw%3D%3D&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
124,DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Lapto...,"₹35,500",4.1,123 Ratings & 18 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-pentium-quad-core-4-gb-256-gb-ssd-windows-11-home-3000-thin-light-laptop/p/itm847e3d2dd6893?pid=COMG9NYDCYQRJ7CG&lid=LSTCOMG9NYDCYQRJ7CGYJJP50&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMG9NYDCYQRJ7CG.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
125,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) INSPIRON 3501 Thin and Light Laptop,"₹43,490",4,308 Ratings & 42 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-3501-thin-light-laptop/p/itmfc388705c324e?pid=COMG2GXQFFY8QERF&lid=LSTCOMG2GXQFFY8QERF2IBEP6&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMG2GXQFFY8QERF.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
126,DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9305 Thin and Light Laptop,"₹1,15,790",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-xps-9305-thin-light-laptop/p/itm401718e258f55?pid=COMGBTB4G43BUDZF&lid=LSTCOMGBTB4G43BUDZFPXNSQL&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMGBTB4G43BUDZF.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
127,Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,"₹58,990",4.4,700 Ratings & 82 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-slim-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_128&otracker=search&fm=organic&iid=en_VwOzWDImusWcJHmLsMKR1aFhgZ7LuI0JL5FRvUJ%2F2eAov356aSTrQJ2vyK%2FyTqSwxNodbw%2BeN0UqDqSb6JIWRA%3D%3D&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
128,DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop,"₹64,490",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-d560774win9s-2-1-laptop/p/itm311c30d1b1ac4?pid=COMGFK4TZGWCWPKE&lid=LSTCOMGFK4TZGWCWPKEAG7B6S&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMGFK4TZGWCWPKE.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
129,DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Laptop,"₹45,346",Null,Null,https://flipkart.com/search?q=dell+laptop/dell-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-laptop/p/itm76a8fca50aa01?pid=COMGGNVXGBGDFSGG&lid=LSTCOMGGNVXGBGDFSGGOICNLA&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMGGNVXGBGDFSGG.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
130,DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10) Inspiron 7415 2 in 1 Laptop,"₹85,990",4.2,34 Ratings & 5 Reviews,https://flipkart.com/search?q=dell+laptop/dell-inspiron-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-10-7415-2-1-laptop/p/itma3c937fb3924b?pid=COMG3FHBDK938GKJ&lid=LSTCOMG3FHBDK938GKJGRFKIV&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&fm=organic&iid=4c0597d2-ca66-4e39-8519-1f3ec1df7bd6.COMG3FHBDK938GKJ.SEARCH&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
131,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹51,990",4.2,280 Ratings & 21 Reviews,https://flipkart.com/search?q=dell+laptop/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmfd5941701b3c5?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=dell+laptop%2Fsearch%3Fq%3Ddell+laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&fm=organic&iid=en_VwOzWDImusWcJHmLsMKR1aFhgZ7LuI0JL5FRvUJ%2F2eD3SMiFO%2Bv0%2FDWl0om1kwt210hCMwtKgRRJqLpIGAzJaw%3D%3D&ppt=None&ppn=None&ssid=321tat92z40000001676713340666&qH=e336894ec2d276ce
